"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.1,"Oracle-GMM",-2.8,0.283098800401899,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-2.6,0.67820749471926,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-2.4,0.549363640399166,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-2.2,0.766008282047561,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-2,0.845521319445427,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-1.8,0.489423506558242,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-1.59999999999999,0.320092688346853,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-1.4,2.05213957989843,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-1.2,0.983183590194387,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-1,0.337696575405052,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-0.799999999999997,0.0543560998121797,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-0.599999999999994,0.152423732070203,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-0.399999999999999,0.155774684211894,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-0.199999999999996,0.523287893514937,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",0,0.60864341197421,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",0.200000000000003,0.845525648245643,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",0.400000000000006,0.874570529214334,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",0.600000000000001,1.77980679620126,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",0.800000000000004,2.17729186908007,5.99146454710798,TRUE,"OK"
